-443839.500,-1172338.430,354.400
-443839.770,-1172338.190,351.520
-443760.200,-1172336.380,352.510
-443851.550,-1172378.990,373.300
-443850.300,-1172374.710,374.170
-443840.290,-1172352.630,365.550
-443827.020,-1172359.600,371.040
-443826.530,-1172344.300,371.000
-443826.510,-1172342.700,370.990
-443826.550,-1172340.270,370.810
-443826.400,-1172336.370,370.960
-443790.110,-1172315.590,360.500
-443765.750,-1172292.730,359.050
-443761.680,-1172292.610,356.590
-443716.790,-1172296.340,357.510
-443852.000,-1172392.770,374.490
-443851.630,-1172392.320,374.740
-443840.640,-1172414.190,375.010
-443841.720,-1172400.090,375.060
-443851.510,-1172392.030,374.950
-443835.040,-1172402.770,357.260
-443827.240,-1172363.930,370.780
